drugbank_id,ref_id,title,url
DB11073,,Electronic Medicines Compendium: Cetylpyridinium chloride formulations,https://www.medicines.org.uk/emc/search?q=Cetylpyridinium+chloride
DB11073,,Electronic Medicines Compendium: Covonia Cold & Flu Formula Monograph,https://www.medicines.org.uk/emc/product/4826/smpc
DB11073,,IPCS INCHEM: Quaternary ammonium profile,http://www.inchem.org/documents/pims/chemical/pimg022.htm
DB11073,,Pubchem: Cetylpyridinium Chloride Profile,https://pubchem.ncbi.nlm.nih.gov/compound/cetylpyridinium_chloride#section=Top
DB11073,,Electronic Medicines Compendium: Lemsip Cough for Mucus Cough & Catarrh 100mg/2.5mg/5ml Oral Solution Monograph,https://www.medicines.org.uk/emc/product/7255/smpc
DB11073,,Electronic Medicines Database: Calgel Teething Gel Monograph,https://www.medicines.org.uk/emc/product/259/smpc
DB11073,,DailyMed: Advanced Guard (cetylpyridinium chloride) oral rinse,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b0fc1add-c834-4de2-9ff7-142c43a8192c
DB11073,,Lloyd's Farmacia: Neo Formitrol (cetylpyridinium chloride) buccal tablets,https://www.lloydsfarmacia.it/neo-formitrol-1-mg-20-compresse-orosolubili-p-032250021.html
DB11074,,Dimethicone,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+1808
DB11074,,Safety and efficacy of a 100 % dimethicone pediculocide in school-age children,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4475297/
DB11074,,"Public Assessment Report, Dimethicone",http://www.mhra.gov.uk/home/groups/par/documents/websiteresources/con2023415.pdf
DB11074,,CENTER FOR DRUG EVALUATION AND RESEARCH- 20755,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/020725s000PharmR.pdf
DB11074,,Dimethicone,https://www.drugs.com/cdi/dimethicone-topical-products.html
DB11074,,"Moisturel, Daily Med monograph",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cdbe0d25-f76b-4f5f-bfe6-8d6271eecfd1
DB11074,,Guidelines of care for the management of atopic dermatitis,https://www.aad.org/File%20Library/Main%20navigation/.../AD-part-2.pdf
DB11074,,"Product Monograph, NYDA",http://www.pedia-pharm.com/en/wp-content/uploads/sites/3/2014/03/NYDA-Product-Monograph-2012-09-11-EN.pdf
DB11074,,POLYDIMETHYLSILOXANE,http://www.maria-online.com/health/article.php?lg=en&q=Polydimethylsiloxane
DB11074,,Dimethicone,https://www.ewg.org/skindeep/ingredient/702011/DIMETHICONE/#.WrLbYrYZN-U
DB11074,,"DailyMed Label: DIMETHICONE, skin protectant cream",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96886b33-44d4-5a2a-e053-2a95a90a505e
DB11075,,BION TEARS,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e48d82f0-2f18-e514-4caa-e397d6713b99
DB11075,,Hypromellose,https://www.drugs.com/mmx/hypromellose.html
DB11075,,MIMS Hypromellose,http://www.mims.com/malaysia/drug/info/hypromellose?mtype=generic
DB11075,,SUMMARY OF PRODUCT CHARACTERISTICS,http://mri.cts-mrp.eu/download/DE_H_0534_001_FinalSPC.pdf
DB11075,,SUMMARY PRODUCT ASSESSMENT,http://www.mhra.gov.uk/home/groups/par/documents/websiteresources/con2023972.pdf
DB11075,,Hydroxypropyl methyl cellulose,http://www.lookchem.com/Hydroxypropyl-methyl-cellulose/
DB11075,,DailyMed: Genteal Mild Eye Drops (hypromellose 0.2%),https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3c4ea323-2407-4f9d-b44f-eebf127924ba
DB11077,,Polyethylene glyco,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+5159
DB11077,,SIGMA-ALDRICH PEG 400,https://www.sigmaaldrich.com/catalog/search?term=PEG+400&interface=All&N=0&mode=partialmax&lang=en&region=CA&focus=product
DB11077,,Polyethylene glycol 400 (PEG400) affects the systemic exposure of oral drugs based on multiple mechanisms: taking berberine as an example,http://pubs.rsc.org/-/content/articlelanding/2017/ra/c6ra26284h#!divAbstract
DB11077,,Polyethylene glycol,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=15bc06ec-f3dc-3180-ca1a-106769a770ea
DB11077,,Polyethylene Glycol,http://www.abcam.com/primary-antibodies/polyethylene-glycol-peg-faqs
DB11077,,Safety Evaluation of Polyethylene Glycol (PEG) Compounds for Cosmetic Use,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4505343/
DB11077,,PEG-400,https://www.drugs.com/inactive/polyethylene-glycol-400-272.html
DB11077,,Safety of Total Daily Doses of Polyethylene Glycol (PEG) 400 Administered Orally to Healthy Male Human Subjects,https://clinicaltrials.gov/ct2/show/NCT02260076
DB11077,,PEGylated Proteins: Evaluation of Their Safety in the Absence of Definitive Metabolism Studies,http://dmd.aspetjournals.org/content/dmd/35/1/9.full.pdf
DB11077,,The Absorption and Excretion of a Liquid Polyethylene Glycol,https://www.sciencedirect.com/science/article/pii/S0095955315319119
DB11077,,Polyethylene Glycol 400,https://dailymed.nlm.nih.gov/dailymed/search.cfm?labeltype=all&query=POLYETHYLENE+GLYCOL+400&pagesize=100&page=2&vfile=
DB11077,,Systane Mechanism of Action,http://www.systane.dk/professional/media/pdf/SYS_Ultra_MOA.pdf
DB11077,,Ocular lubricants: what is the best choice?,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782016001102055
DB11077,,Impact of Surface Polyethylene Glycol (PEG) Density on Biodegradable Nanoparticle Transport in Mucus ex vivo and Distribution in vivo,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4890729/
DB11077,,The different faces of poly(ethylene glycol),http://www.pnas.org/content/pnas/94/16/8378.full.pdf
DB11079,,Health Canada: Triethanolamine Salicylate (Trolamine) Label,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/applications-submissions/guidance-documents/nonprescription-drugs-labelling-standards/triethanolamine-salicylate-trolamine.html
DB11081,,"FDA CFR - Code of Federal Regulations Title 21, PART 350: ANTIPERSPIRANT DRUG PRODUCTS FOR OVER-THE-COUNTER HUMAN USE",https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?CFRPart=350&showFR=1
DB11081,,ALUMINUM CHLORIDE - National Library of Medicine HSDB ... - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+607
DB11081,,TITCK Product Information: Anti-Fosfat AL (aluminum chloride complex) oral capsule,https://titck.gov.tr/storage/kubKtAttachments/034849e584856.pdf
DB11082,,product info,https://www.drugs.com/cdi/coal-tar-ointment.html
DB11082,,Doctoralia: Soriderm (allantoin/coal tar) product information,https://www.doctoralia.co/medicamentos/soriderm
DB11085,,NIH Toxnet: Resorcinol Profile,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+722
DB11085,,Drugs.com: Resorcinol Profile,https://www.drugs.com/mmx/resorcinol.html
DB11085,,Resorcinol Peel as a Part of a Facial Rejuvenation Program,http://journals.sagepub.com/doi/pdf/10.1177/074880689701400109
DB11085,,INCHEM: Resorcinol Profile,http://www.inchem.org/documents/cicads/cicads/cicad71.htm#8.10
DB11085,,DailyMed Label: BENZOCAINE AND RESORCINOL cream,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=78e994ff-5a7f-4e69-8a93-552a132668a7
DB11089,,Docusate sodium/Senna: Drug Information,https://davisplus.fadavis.com/3976/meddeck/pdf/docusatesodiumsenna.pdf
DB11089,,Docusate sodium Drug Summary,http://www.pdr.net/drug-summary/Colace-Capsules-docusate-sodium-1023
DB11089,,Alberta Health Services Drugs and Therapeutics Background- Stool Softeners: WHY Are They Still Used?,https://www.albertahealthservices.ca/assets/info/hp/pharm/if-hp-pharm-docusate-delisting-backgrounder.pdf
DB11089,,World Health Organization List of Essential Medicines 2017,https://www.who.int/medicines/publications/essentialmedicines/20th_EML2017_FINAL_amendedAug2017.pdf
DB11089,,DailyMed: Docusate/Sennosides oral tablet,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=87aed85e-efb1-229f-e053-2a95a90ab8cd
DB11090,,Potassium Nitrate,https://pubchem.ncbi.nlm.nih.gov/compound/potassium_nitrate#section=Top
DB11090,,Committee for Veterinary Medicinal Products: Potassium nitrate summary report (EMEA/MRL/232/97-FINAL),http://www.ema.europa.eu/docs/en_GB/document_library/Maximum_Residue_Limits_-_Report/2009/11/WC500015775.pdf
DB11090,,CHEBI:63043 - potassium nitrate,http://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:63043
DB11090,,POTASSIUM NITRATE,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+1227
DB11090,,Mechanism of Action of a Desensitizing Fluoride Toothpaste Delivering Calcium and Phosphate Ingredients in the Treatment of Dental Hypersensitivity,https://www.aegisdentalnetwork.com/cced/2009/10/mechanism-of-action-of-a-desensitizing-fluoride-toothpaste-delivering-calcium-and-phosphate-ingredients-in-the-treatment-of-dental-hypersensitivity
DB11090,,EPA NITRATES DOCUMENT,https://www3.epa.gov/pesticides/chem_search/reg_actions/reregistration/fs_G-49_1-Sep-91.pdf
DB11090,,Nitrates,https://rais.ornl.gov/tox/profiles/nitrates_f_V1.html
DB11090,,Potassium Nitrate,https://www.drugs.com/drp/potassium-nitrate.html
DB11090,,NITRATE,http://www.inchem.org/documents/jecfa/jecmono/v35je14.htm
DB11090,,Guideline-Potassium Intake,https://www.ncbi.nlm.nih.gov/books/NBK132460/
DB11090,,Nitrates in the meat industry,http://www.mapleleaffoods.com/wp-content/themes/maplecorporate/pdf/food%20nutrition%20and%20the%20nitric%20oxide%20pathway%20(chapter%205).pdf
DB11090,,POTASSIUM CHLORIDE,http://www.inchem.org/documents/sids/sids/kchloride.pdf
DB11090,,"Reduction in Dental Hypersensitivity with Nano-Hydroxyapatite, Potassium Nitrate, Sodium Monoflurophosphate and Antioxidants",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378071/
DB11090,,Dietary nitrite and nitrate: a review of potential mechanisms of cardiovascular benefits,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3489477/
DB11090,,DailyMed: Dr. Sheffield Sensitive Care (potassium nitrate 5%),https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=702a0dec-64cf-4834-8d80-f3d4f0c08a3a
DB11091,,HYDROGEN PEROXIDE - National Library of Medicine HSDB ... - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+547
DB11091,,Chemical Summary for Hydrogen Peroxide - SSWM,https://www.sswm.info/sites/default/files/reference_attachments/OAK%20RIDGE%20NATIONAL%20LABORATORY%201995%20Chemical%20Summary%20of%20Hydrogen%20Peroxide.pdf
DB11091,,FDA Approved Drug Products: Eskata Hydrogen Peroxide Topical Solution (Discontinued),https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/209305s001lbl.pdf
DB11093,,HSDB: Calcium Compounds,https://toxnet.nlm.nih.gov/cgi-bin/sis/search2/r?dbs+hsdb:@term+@DOCNO+6931
DB11094,,Vitamin D Supplementation: An Update,https://www.uspharmacist.com/article/vitamin-d-supplementation-an-update
DB11094,,Sandoz: PediaVit D (vitamin D) oral solution,https://www.sandoz.ca/en/pediavit-dtm-vitamin-d-oral-solution-50ml50-doses-oral-solution
DB11095,,Monograph,https://www.drugs.com/ppa/desirudin.html
DB11095,,FDA label,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021271s006lbl.pdf
DB11096,,FDA,https://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm079686.pdf
DB11096,,Health Canada,https://health-products.canada.ca/dpd-bdpp/dispatch-repartition.do
DB11096,,Dermapproved,http://dermapproved.com/active-ingredients/meradimate
DB11097,,Electronic Medicines Compendium: Fybogel Orange Monograph,https://www.medicines.org.uk/emc/product/1447
DB11097,,Sigma Aldrich: Psyllium Profile,https://www.sigmaaldrich.com/life-science/nutrition-research/learning-center/plant-profiler/plantago-ovata.html
DB11097,,"European Medicines Agency: Community Herbal Monograph on Plantago afar L. et. Plantago indica L., semen",http://www.ema.europa.eu/docs/en_GB/document_library/Herbal_-_Community_herbal_monograph/2009/12/WC500018447.pdf
DB11097,,DailyMed: Metamucil (psylllium husk) fiber therapy,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=12d030b0-df97-4dd6-88ba-e9fe863c95ea
DB11098,,FDA Code of Federal Regulations,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?CFRPart=331&showFR=1
DB11098,,Potassium Bicarbonate Handbook,http://www.armandproducts.com/content/pdfs/PotBiVs6.PDF
DB11098,,Efferk monograph,http://www.efferk.com/images/PIEffer-K25.pdf
DB11098,,TITCK Product Information: Gaviscon Advance oral suspension,https://titck.gov.tr/storage/kubKtAttachments/YEH7z8uHeFCVG.pdf
DB11100,,Toxnet Toxicology Data Network: Allantoin,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+7490
DB11100,,TITCK Product Information: Noskar (allium cepa extract/allantoin/heparin sodium) topical gel,https://titck.gov.tr/storage/kubKtAttachments/2QlTzMQuwzXVz.pdf
DB11104,,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2016/203684s001lbl.pdf
DB11105,,DailyMed: Benzalkonium Chloride - antibacterial hand soap refill liquid Monograph,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3e00ec76-8600-1091-e054-00144ff88e88
DB11105,,NIH Toxnet Benzalkonium Chloride Compounds,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+234
DB11105,,The National Institute for Occupational Safety and Health (NIOSH) Benzalkonium Chloride Chemical Safety Card,https://www.cdc.gov/niosh/ipcsneng/neng1584.html
DB11105,,European Medicines Agency: Benzalkonium chloride used as an excipient,http://www.ema.europa.eu/docs/en_GB/document_library/Report/2017/10/WC500235907.pdf
DB11105,,Food and Drug Administration: Safety and Effecrtiveness for Health Care Antiseptics; Topical Antimicrobial Drug Products for Over-the-Counter Human Use; Proposed Amendment of the Tentative Final Monograph; Reopening of Administrative Record,https://www.fda.gov/downloads/AboutFDA/ReportsManualsForms/Reports/EconomicAnalyses/UCM447035.pdf
DB11105,,Doctoralia: IntimaAzul (benzalkonium chloride) vaginal douche,https://www.doctoralia.co/medicamentos/intima-azul-ducha-vaginal
DB11105,,DailyMed: 0.13% Benzalkonium Chloride instant hand sanitizer,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a9a6b624-d6d9-8373-e053-2a95a90a85e3
DB11107,,FDA CFR - Code of Federal Regulations Title 21 Sec. 184.1077 Potassium acid tartrate,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=184.1077
DB11107,,Drugs.com: Phexxi Approval History,https://www.drugs.com/history/phexxi.html
DB11107,,"FDA Approved Drug Products: PHEXXI (lactic acid, citric acid, and potassium bitartrate) vaginal gel",https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/208352s000lbl.pdf
DB11110,,Health Canada,https://health-products.canada.ca/dpd-bdpp/dispatch-repartition.do
DB11110,,FDA Inactive ingredient search,https://www.accessdata.fda.gov/scripts/cder/iig/index.cfm?event=browsebyletter.page&letter=m
DB11110,,Dailymed,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=50314e6b-c2bf-4e6e-94e8-220044c959d9
DB11110,,Supplements manufacturer,https://www.nowfoods.com/supplements/magnesium-citrate-softgels
DB11112,,Code of federal regulations,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=347.10&SearchTerm=lanolin
DB11112,,NIH: Lanolin on the skin,https://www.ncbi.nlm.nih.gov/pubmedhealth/PMHT0018933/
DB11112,,Lanolin Ointment,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=115af0c8-a6fa-4d8e-9b22-9912d7fbc9ba
DB11112,,Lanolin MeSH,https://www.ncbi.nlm.nih.gov/mesh?Db=mesh&Cmd=DetailsSearch&Term=%22Lanolin%22%5BMeSH+Terms%5D
DB11112,,Lanolin synthesis reference,https://www.sciencedirect.com/topics/biochemistry-genetics-and-molecular-biology/lanolin
DB11112,,"Lanolin, Drugs.com",https://www.drugs.com/mtm/lanolin-topical.html
DB11112,,NIH Toxnet Lanolin,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+1817
DB11112,,"Final Report of the Safety Assessment for PEG-75 Lanolin, PEG-20 Lanolin, PEG-27 Lanolin, PEG-30 Lanolin, PEG-40 Lanolin, PEG-50 Lanolin, PEG-60 Lanolin, and PEG-85 Lanolin",http://journals.sagepub.com/doi/pdf/10.3109/10915818209021263
DB11112,,LipidBank Wax,http://lipidbank.jp/cgi-bin/detail.cgi?id=WWA2201
DB11112,,"Lanolin Monograph, Epocrates",https://online.epocrates.com/u/1ba5356/Lansinoh+HPA+Lanolin
DB11112,,"Lanolin, Web MD",https://www.webmd.com/drugs/2/drug-77393/lanolin-hydrophilic-cream-topical/details
DB11112,,Contact allergy to lanolin: temporal changes in prevalence and association with atopic dermatitis,https://onlinelibrary.wiley.com/doi/abs/10.1111/cod.12872
DB11112,,An evaluation of the effect ov lanolin in healing nipple injuries,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002008000100002
DB11112,,Alpha Keri Skincare Product Information,https://www.alphakeri.com.au/
DB11112,,TITCK Product Information: Duratears ophthalmic ointment,https://titck.gov.tr/storage/kubKtAttachments/cc1247e451229.pdf
DB11113,,DailyMed: Top Care Castor Oil,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8dce1a1f-e765-9c75-e053-2995a90abf9f
DB11114,,Safety Assessment of Eucalyptus globulus (Eucalyptus) - Derived Ingredients as Used in Cosmetics,https://www.cir-safety.org/sites/default/files/eucalyptus.pdf
DB11114,,Electronic Medicines Compendium: Eucalyptus Oil BP Monograph,https://www.medicines.org.uk/emc/product/4843
DB11114,,Sigma-Aldrich: Eucalyptus oil Profile,https://www.sigmaaldrich.com/life-science/nutrition-research/learning-center/plant-profiler/eucalyptus0.html
DB11115,,"ENSULIZOLE: material safety data sheet - Cymit Quimica, SL",http://www.cymitquimica.com/uploads/products/45/pdf/1530809-msds.pdf
DB11117,,ZINC COMPOUNDS - National Library of Medicine HSDB ... - Toxnet - NIH,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+6912
DB11117,,Arkema: Oleris® Undecylenic acid,https://www.arkema.com/en/products/product-finder/product-viewer/Oleris-Undecylenic-acid/
DB11117,,DailyMed: Undecylenic Acid topical antifungal liquid,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b6a8f23-bc1b-4cc3-be84-b91ad0f5e60e
DB11118,,Ammonia - National Library of Medicine HSDB Database - Toxnet - NIH,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+162
DB11119,,SODIUM IODIDE - National Library of Medicine HSDB Database - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+750
DB11119,,"Dailymed - IODOPEN SODIUM IODIDE- sodium iodide injection, solution",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a601734d-e6f4-414e-8a13-f4c0c391b30b
DB11120,,Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+204
DB11120,,ChemIDplus,https://chem.nlm.nih.gov/chemidplus/rn/8006-64-2
DB11121,,US EPA Reregistration Eligibility Decision (RED): Chloroxylenol,https://archive.epa.gov/pesticides/reregistration/web/pdf/3045.pdf
DB11121,,Exponent FDA Consumer Antispetics Rule: FDA Request for Data on Safety and Efficacy of Chloroxylenol,http://www.cleaninginstitute.org/assets/1/Page/American%20Cleaning%20Institute%20Comments%20on%20chloroxylenolProposed%20FDA%20Amendment%20of%20TFM1.pdf
DB11121,,Electronic Medicines Compendium: Dettol (Chloroxylenol) Antiseptic Cream Monograph,https://www.medicines.org.uk/emc/product/5621
DB11121,,NLM Toxnet: Chloroxylenol,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+7427
DB11121,,Electronic Medicines Compendium: Dettol (chloroxylenol) Liquid Monograph,https://www.medicines.org.uk/emc/product/5633
DB11123,,SODIUM HYPOCHLORITE - National Library of Medicine Database - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+748
DB11124,,DailyMed: Asthmanefrin (racepinephrine) solution,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=80480838-832c-4fdd-9f8e-f6f877ae3549&type=display
DB11125,,BENZETHONIUM CHLORIDE - National Library of Medicine HSDB Database,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+567
DB11126,,DRUGS.COM,https://www.drugs.com/pro/calcium-gluconate-injection.html
DB11126,,Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/calcium_gluconate#section=Therapeutic-Uses
DB11126,,ChemIDplus,https://chem.nlm.nih.gov/chemidplus/rn/299-28-5
DB11126,,DRUGS.COM,https://www.drugs.com/mmx/calcium-gluceptate-and-calcium-gluconate.html
DB11126,,TITCK Product Information: Calciles (calcium gluconate/calcium levulinate) solution for injection,https://titck.gov.tr/storage/kubKtAttachments/xlTDn7I69772T.pdf
DB11127,,Selenious Acid PubChem,https://pubchem.ncbi.nlm.nih.gov/compound/selenious_acid#section=Top
DB11127,,Selenium (As selenious acid),https://www.drugs.com/ppa/selenium-as-selenious-acid.html
DB11127,,Selenium overview,https://www.sciencedirect.com/topics/biochemistry-genetics-and-molecular-biology/selenous-acid
DB11127,,"EPA Label, Selenious Acid",https://cfpub.epa.gov/ncea/iris/iris_documents/documents/subst/0097_summary.pdf
DB11127,,High-dose selenium for critically ill patients with systemic inflammation: Pharmacokinetics and pharmacodynamics of selenious acid: A pilot study,http://www.nutritionjrnl.com/article/S0899-9007(09)00297-4/pdf
DB11127,,"Selenium, URMC Rochester encyclopedia",https://www.urmc.rochester.edu/encyclopedia/content.aspx?contenttypeid=19&contentid=selenium
DB11127,,"Absorption, distribution, and retention of inhaled selenious acid and selenium metal aerosols in Beagle dogs",https://www.sciencedirect.com/science/article/pii/0041008X83903162
DB11127,,"Selenium metabolism, selenoproteins and mechanisms of cancer prevention: complexities with thioredoxin reductase",https://doi.org/10.1093/carcin/20.9.1657
DB11127,,Distribution of Selenium in Plasma of French Women: Relation to Age and Selenium Status,http://clinchem.aaccjnls.org/content/46/5/731
DB11127,,Interaction between SNPs in selenoprotein P and mitochondrial superoxide dismutase determines prostate cancer risk,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2800981/
DB11127,,Selenium in the prevention of atherosclerosis and its underlying mechanisms,http://pubs.rsc.org/en/content/articlelanding/2017/mt/c6mt00195e#!divAbstract
DB11127,,Selenium Injection,https://www.drugs.com/pro/selenium-injection.html
DB11127,,Selenious acid as a source of selenium added for nutritional purposes to food supplements,https://efsa.onlinelibrary.wiley.com/doi/pdf/10.2903/j.efsa.2009.1009
DB11127,,Pharmacokinetics and Toxicity of Sodium Selenite in the Treatment of Patients with Carcinoma in a Phase I Clinical Trial: The SECAR Study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4488827/
DB11127,,Application of Sodium Selenite in the Prevention and Treatment of Cancers,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5755498/
DB11127,,Selenious Acid Injection,http://www.uspnf.com/sites/default/files/usp_pdf/EN/USPNF/selenious_acid_injection-m74778.pdf
DB11127,,Selenium Overview,https://www.sciencedirect.com/topics/biochemistry-genetics-and-molecular-biology/hydrogen-selenide
DB11127,,Selenoprotein P,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2763998/
DB11127,,FDA Approved Drug Products: Selenious Acid Injection for intravenous administration,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/209379s000lbl.pdf
DB11127,,AIFA Product Information: Selesyn (sodium selenite pentahydrate) oral solution,https://farmaci.agenziafarmaco.gov.it/aifa/servlet/PdfDownloadServlet?pdfFileName=footer_001562_037309_RCP.pdf&retry=0&sys=m0b1l3
DB11129,,electronic Medicines Compendium (eMC): Otex Ear Drops,https://www.medicines.org.uk/emc/product/299
DB11129,,CFR - Code of Federal Regulations Title 21: Sec. 310.534 Drug products containing active ingredients offered over-the-counter (OTC) for human use as oral wound healing agents.,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfcfr/CFRSearch.cfm?fr=310.534
DB11129,,DailyMed: Earwax Treatment Drops (carbamide peroxide) otic solution,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7006b786-ec05-44b1-b5b2-be07bc2219da
DB11130,,Chemical and engineering news,https://pubs.acs.org/cen/coverstory/83/8325/8325morphine.html
DB11130,,Encyclopedia,https://www.britannica.com/science/opium
DB11130,,WHO,http://www.who.int/substance_abuse/activities/opium_abuse_and_its_management.pdf
DB11130,,NZIC,https://nzic.org.nz/ChemProcesses/biotech/12C.pdf
DB11130,,FDA Reports,https://www.fda.gov/ohrms/dockets/ac/02/slides/3873S1_08_Katz.ppt
DB11130,,Health partners,https://www.healthpartners.com/ucm/groups/public/@hp/@public/@ime/@content/documents/documents/cntrb_031044.pdf
DB11131,,Oleoresin Capsicum Toxicology Evaluation and Hazard Review,http://prod.sandia.gov/techlib/access-control.cgi/1995/952129.pdf
DB11133,,National Institutes of Health (NIH) Office of Dietary Supplements: Omega-3 Fatty Acids Fact Sheet for Health Professionals,https://ods.od.nih.gov/factsheets/Omega3FattyAcids-HealthProfessional/
DB11133,,Lovaza FDA Label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021654s034lbl.pdf
DB11134,,COPPER(II) OXIDE - National Library of Medicine HSDB Database - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+266
DB11134,,European Food Safety Authority (EFSA): Copper(II) oxide as a source of copper added for nutritional purposes,https://efsa.onlinelibrary.wiley.com/doi/pdf/10.2903/j.efsa.2009.1089
DB11136,,"CHROMIUM, ELEMENTAL - National Library of Medicine HSDB ... - Toxnet - NIH",https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+910
DB11136,,CHROMIUM COMPOUNDS - National Library of Medicine HSDB ... - Toxnet - NIH,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+6999
DB11136,,Chromium Toxicological Overview - Health Protection Agency - Gov.uk,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/338694/Chromium_toxicological_overview.pdf
DB11136,,Dietary Supplement Fact Sheet: Chromium,https://ods.od.nih.gov/factsheets/Chromium-HealthProfessional/
DB11136,,Dailymed Label: DIVISTA - chromium picolinate capsule,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=06c485cd-ee30-44f2-be63-bb98f8d1a907
DB11140,,Drugs.com Sodium Chromate CR 51 product label,https://www.drugs.com/pro/sodium-chromate-cr-51.html
DB11143,,TOXNET: Cresol,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+250
DB11143,,"CDC NIOSH: Cresol (o, m, p isomers)",https://www.cdc.gov/niosh/idlh/cresol.html
